SiteID;Longitude;Latitude
2900596;347303;4054079
2900598;359352;4049285
2900599;353473;4048316
2900603;364565;4051851
2900606;363151;4051594
2900608;363607;4051515
2900609;362635;4051515
2900616;363243;4050556
2900618;363036;4050340
2900622;365609;4053472
2900623;365021;4051672
2900625;365925;4054536
2900628;367218;4055552
2900629;365672;4052936
2900630;366766;4054783
2900631;366365;4054042
2900637;366323;4054259
2900643;366203;4054443
2900644;366910;4055030
2900645;296267;4035604
2900647;321814;4039936
2900649;373209;4064712
2900650;373990;4064666
2900651;374075;4066840
2900656;419249;4066870
2900658;393619;4063791
2900661;373096;4064992
2900663;369084;4061993
2900664;367419;4063603
2900667;292212;4044265
2900668;335752;4042970
2900669;338481;4042892
2900671;310537;4037140
2900673;315830;4039742
2900674;373164;4064536
2900675;371990;4064547
2900683;373317;4106596
2900687;335311;4044655
2900699;354754;4044938
2900700;426255;4068669
2900701;369944;4060432
2900704;408777;4067780
2900706;386757;4063877
2900708;372151;4071369
2900709;300770;4031993
2900711;370740;4062272
2900715;374089;4064768
2900719;342905;4058215
2900720;368443;4061145
2900722;366135;4062184
2900723;378753;4064787
2900725;368429;4059156
2900726;367400;4062160
2900727;368461;4062467
2900730;368695;4063714
2900731;369383;4063537
2900732;390261;4066857
2900733;370438;4063582
2900734;371316;4064099
2900736;371101;4065153
2900737;372155;4064054
2900738;373053;4065661
2900739;372944;4064261
2900740;373292;4066860
2900741;373230;4065099
2900742;370399;4061464
2900743;366456;4055794
2900744;368060;4057007
2900745;361150;4051379
2900747;360946;4049848
2900752;345603;4040853
2900753;342167;4039869
2900754;341325;4039748
2900758;338629;4040567
2900764;331950;4042638
2900765;332104;4042199
2900769;322893;4039573
2900770;369697;4063331
2900772;318222;4037810
2900775;304268;4031768
2900779;368122;4059496
2900780;369265;4061546
2900783;370843;4061232
2900784;371022;4061751
2900787;370030;4063217
2900790;370403;4064133
2900795;370527;4064874
2900797;371480;4065883
2900799;372377;4064944
2900803;322767;4043470
2900808;325728;4044033
2900811;328691;4094388
2900820;307263;4033627
2900825;330324;4042789
2900827;322214;4039345
2900832;344198;4057232
2900836;365657;4053395
2900840;372770;4064728
2900841;342703;4059414
2900842;346615;4060912
2900843;355459;4046647
2900845;372551;4064169
2900847;389223;4064366
2900850;330410;4042315
2900872;313065;4037804
2900878;363860;4051881
2900882;371271;4063853
2900887;319081;4045119
2900892;319790;4037916
2900900;372911;4064695
2900903;373817;4066574
2900904;374034;4065477
2900905;374366;4065583
2900906;376180;4065695
2900911;368523;4060993
2900912;367755;4061338
2900915;368954;4065356
2900916;369395;4064558
2900917;367620;4065178
2900922;375517;4065084
2900925;377512;4065644
2900926;367234;4055725
2900927;365927;4054765
2900928;366413;4054695
2900930;365554;4054269
2900931;365072;4053268
2900932;365478;4052951
2900933;365062;4051894
2900934;362520;4049617
2900935;360161;4049342
2900936;363246;4051268
2900937;371490;4065539
2900938;355997;4048675
2900942;354123;4043087
2900943;354526;4045829
2900944;353930;4043912
2900945;346414;4039975
2900947;354500;4044817
2900948;347975;4040149
2900952;342478;4039353
2900955;329585;4042284
2900958;331417;4041905
2900959;326044;4040906
2900962;324452;4040467
2900964;290244;4055249
2900965;322984;4041943
2900967;321911;4039380
2900969;316513;4038196
2900973;317535;4037311
2900978;305048;4032300
2900980;302951;4030530
2900981;297993;4022165
2900982;298678;4024132
2900983;300004;4025584
2900985;347676;4076943
2900987;402720;4066868
2900988;401897;4065940
2900989;296711;4027721
2900991;410961;4067277
2900992;413734;4067187
2900996;343048;4039857
2900999;307904;4069456
2901001;299882;4025971
2901002;297315;4028278
2901003;307521;4033329
2901005;320744;4037291
2901006;322006;4039574
2901007;372233;4065551
2901011;332100;4042522
2901015;331555;4042382
2901017;364319;4053627
2901022;354955;4045105
2901023;354483;4044470
2901025;354905;4045311
2901028;355659;4046993
2901032;366623;4054758
2901034;369610;4061123
2901041;370483;4061928
2901049;369479;4063609
2901050;370565;4065138
2901051;370605;4065033
2901054;371674;4063235
2901055;379639;4064859
2901059;402746;4067836
2901060;372139;4064956
2901061;372085;4065170
2901064;371372;4063762
2901068;373418;4064805
2901069;372550;4064081
2901070;373478;4065049
2901072;372588;4066244
2901074;372780;4064231
2901075;372857;4064433
2901077;372863;4064508
2901080;372699;4063933
2901081;373655;4064804
2901084;373567;4065461
2901086;374563;4064805
2901088;401902;4068191
2901090;371576;4065604
2901091;388794;4063579
2901092;404122;4067789
2901093;403297;4067353
2901109;421634;4067484
2901114;373284;4064691
2901115;373807;4065656
2901116;372740;4065859
2901118;373101;4065259
2901120;371638;4066332
2901122;372368;4065456
2901123;372117;4065466
2901125;371495;4062859
2901128;349486;4056671
2901129;371254;4064479
2901130;371334;4064917
2901131;370597;4064364
2901140;371161;4061686
2901149;389533;4071095
2901150;343622;4058744
2901151;390889;4076587
2901152;350542;4056958
2901153;297695;4029788
2901155;367089;4059907
2901157;296521;4022530
2901158;301601;4033282
2901160;298161;4030430
2901163;330573;4043249
2901166;361748;4086893
2901168;316064;4038654
2901169;422377;4067617
2901177;306835;4068732
2901178;362220;4065733
2901179;330591;4042334
2901182;402333;4066763
2901183;371266;4063890
2901186;370527;4066111
2901187;367090;4067408
2901190;365029;4059000
2901191;364079;4064267
2901192;401519;4070482
2901193;373216;4064652
2901194;372703;4069484
2901196;421977;4068276
2901197;373469;4065213
2901201;306626;4068368
2901202;308009;4069354
2901203;307456;4066717
2901207;406980;4070679
2901208;336668;4080484
2901210;334629;4041593
2901211;356011;4066522
2901213;360950;4067306
2901215;399884;4066274
2901216;405584;4068676
2901217;295198;4076907
2901218;357085;4047973
2901219;315153;4042290
2901225;329191;4042182
2901226;351467;4047161
2901230;400907;4088709
2901231;370549;4064821
2901246;302645;4056333
2901255;351706;4057586
2901277;386191;4077235
2901278;388563;4082001
2901280;286188;4046939
2901289;344298;4099400
2901301;407841;4079025
2901307;399702;4065204
2901310;394484;4075074
2901322;317370;4083265
2901324;299578;4027326
2901327;321275;4038959
2901328;320263;4039438
2901329;322161;4038903
2901334;372730;4065188
2901335;373251;4067337
2901336;373392;4067978
2901337;371151;4063275
2901338;370652;4063309
2901341;325365;4040728
2901342;306771;4032580
2901343;307303;4068903
2901344;355198;4046744
2901346;300836;4028234
2901349;370949;4065623
2901351;361845;4066861
2901357;331025;4041854
2901360;361184;4066679
2901365;321281;4043350
2901366;387378;4063712
2901373;354362;4047793
2901380;370132;4061118
2901382;374166;4064748
2901391;368522;4064911
2901392;374230;4064735
2901393;334093;4066944
2901397;372089;4065814
2901411;360125;4098901
2901413;361412;4098078
2901424;353047;4044985
2901430;340110;4040626
2901438;329987;4041933
2901443;402575;4066967
2901444;421628;4067459
2901469;364446;4106542
2901470;362804;4103992
2901473;413068;4076810
2901476;401989;4069479
2901482;368126;4066162
2901484;317025;4037297
2901495;362932;4051827
2901496;365121;4063332
2901497;326651;4041891
2901503;298494;4065441
2901504;372479;4064437
2901506;300057;4026871
2901510;374167;4067627
2901513;379819;4066225
2901514;380527;4064989
2901517;372405;4063548
2901520;353737;4042295
2901521;365582;4058266
2901522;321797;4039437
2901523;353954;4046024
2901547;420008;4068535
2901552;348604;4114693
2901553;347515;4110540
2901554;346733;4107662
2901555;347060;4103745
2901556;347340;4099527
2901557;346139;4096138
2901559;345489;4092879
2901560;346853;4084693
2901561;348959;4081045
2901562;350111;4078139
2901564;355633;4069139
2901565;357928;4066237
2901566;360720;4064096
2901567;364778;4062951
2901568;369125;4062217
2901569;371657;4063645
2901579;367689;4066368
2901580;374126;4065770
2901585;366223;4054220
2901595;378155;4066726
2901598;372740;4064686
2901604;323814;4039296
2901608;376630;4065392
2901630;354041;4044552
2901645;376171;4118399
2901647;377552;4106379
2901650;307134;4032703
2901654;300429;4030104
2901655;411307;4066366
2901660;422842;4068342
2901670;374794;4065028
2901671;316738;4036605
2901672;354216;4044382
2901681;353542;4045682
2901683;378510;4065552
2901684;363610;4050761
2901686;378471;4064793
2901687;356380;4098663
2901689;365087;4059683
2901691;349346;4040878
2901692;346637;4039681
2901695;371856;4064518
2901697;354714;4044622
2901708;336829;4040928
2901709;324369;4040031
2901712;364817;4051315
2901715;358158;4049452
2901719;381126;4088438
2901720;307723;4033232
2901721;298681;4023392
2901726;383826;4065094
2901730;318801;4037622
2901731;369586;4061413
2901732;356618;4104829
2901734;361228;4099923
2901739;366080;4053738
2901740;337811;4079977
2901745;361472;4051884
2901747;368161;4064112
2901748;308983;4073333
2901750;354919;4045668
2901754;378506;4064810
2901755;375536;4066244
2901762;367617;4065034
2901763;383241;4064405
2901765;389649;4063759
2901768;402491;4069634
2901773;387191;4065539
2901774;401547;4071229
2901788;300053;4026317
2901792;362952;4050371
2901794;307059;4033497
2901797;307658;4033800
2901799;355148;4046956
2901801;352353;4044953
2901802;353438;4045981
2901803;354195;4043702
2901811;334865;4042445
2901812;332679;4042277
2901815;330331;4041945
2901817;328287;4042008
2901839;349508;4043967
2901840;402082;4066098
2901845;363448;4099048
2901847;361385;4097873
2901861;371830;4114578
2901869;373182;4064640
2901875;401891;4069884
2901877;377023;4100959
2901878;368647;4062839
2901882;323833;4084668
2901884;361029;4098223
2901885;306567;4068507
2901887;336851;4055376
2901889;384512;4109789
2901913;304951;4055494
2901924;372957;4068202
2901926;369244;4064938
2901929;372671;4067432
2901932;296787;4058836
2901933;368013;4063158
2901941;365745;4059265
2901948;369316;4064074
2901959;401936;4070330
2901960;351606;4078491
2901963;374161;4066463
2901965;382322;4115394
2901969;374296;4066399
2901970;366478;4059875
2901977;366297;4060050
2901978;366534;4059929
2901979;366464;4059900
2901980;366587;4060019
2901981;366459;4059968
2901982;366788;4059779
2901984;366138;4060575
2901988;348746;4058438
2901991;366771;4056645
2901992;308963;4035965
2902029;314609;4040796
2902031;307059;4069561
2902037;360096;4058489
2902050;324862;4040937
2902054;314371;4065421
2902055;347315;4041623
2902057;298464;4025378
2902068;331283;4041827
2902078;302588;4033707
2902084;373387;4064928
2902145;359943;4098289
2902192;369998;4064287
2902226;313154;4037315
2902229;308046;4033643
2902230;367664;4064822
2902233;370481;4115131
2902239;353909;4118135
2902249;365851;4053830
2902252;377050;4064894
2902254;361483;4063950
2902255;375212;4065047
2902261;370945;4061380
2902304;362746;4058952
2902344;373668;4066396
2902360;317038;4047906
2902386;368119;4057972
2902395;361967;4058068
2902419;357062;4096988
2902429;367863;4066791
2902446;330307;4043827
2902461;348924;4110151
2902468;360607;4051419
2902472;354422;4045113
2902474;361111;4098778
2902492;372753;4064787
2902493;308294;4066181
2902498;360855;4049887
2902527;335475;4041413
2902546;379277;4064922
2902551;325296;4041991
2902591;366308;4069801
2902613;384623;4064222
2902622;394468;4069468
2902630;368976;4075057
2902631;369118;4072765
2902632;367344;4069116
2902635;356402;4066505
2902669;353345;4064604
2902670;372596;4084664
2902675;355261;4045390
2902680;319266;4040421
2902700;354697;4044980
2902888;405483;4067345
2902906;367660;4079021
2902927;373193;4065041
2902933;371934;4063744
2902945;362005;4114759
2902958;373190;4064708
2902975;370701;4061070
2902977;360505;4066174
2902982;357239;4049532
2903009;373185;4064919
2903018;373360;4065131
2903072;421797;4066903
2903114;368011;4064628
2903197;336324;4041827
2903204;360585;4050644
2903206;364447;4052808
2903210;371953;4063404
2903212;368304;4065263
2903216;372955;4066443
2903217;373076;4067570
2903224;379225;4086008
2903242;339690;4089699
2905001;345115;4039579
3000000;666827;4212492
3000001;676540;4166508
3000002;651137;4189425
3000003;679576;4161341
3000004;663988;4204962
3000005;702106;4167975
3000007;615003;4210603
3000008;664536;4206655
3000010;638526;4222039
3000011;626741;4150079
3000012;656999;4213168
3000013;668426;4227170
3000014;603421;4193874
3000015;636835;4162117
3000016;654161;4158472
3000019;632546;4211132
3000021;612794;4236681
3000022;611939;4159943
3000024;667420;4277626
3000025;638070;4233753
3000026;656527;4203955
3000027;632159;4181235
3000029;639939;4229297
3000030;687455;4165780
3000031;691069;4186292
3000032;668789;4187542
3000033;701043;4170929
3000034;663469;4206245
3000035;595089;4164142
3000036;647608;4254043
3000037;693751;4164058
3000038;599984;4218116
3000039;680545;4179154
3000040;626220;4141096
3000041;638415;4190558
3000042;661235;4176476
3000043;649200;4219989
3000044;604358;4215979
3000045;699224;4174548
3000046;694668;4187744
3000048;648162;4162485
3000049;598639;4227543
3000050;664529;4205706
3000051;663921;4194767
3000052;604509;4157753
3000053;675347;4212879
3000054;653957;4210867
3000056;599839;4219053
3000057;689350;4179765
3000058;664231;4275369
3000060;661468;4201006
3000061;648622;4226117
3000062;642069;4226586
3000063;668603;4219356
3000064;690993;4172360
3000065;688000;4168518
3000066;695924;4166337
3000067;695661;4169072
3000068;632480;4144114
3000069;661394;4216314
3000070;618031;4172704
3000071;613050;4168143
3000072;662049;4208691
3000073;662774;4208139
3000074;664001;4205980
3000075;671361;4230625
3000076;664359;4227485
3000078;651921;4216457
3000079;654048;4212982
3000080;671812;4214420
3000081;670178;4214160
3000083;636743;4185360
3000084;663850;4206290
3000085;664046;4206216
3000087;677350;4163895
3000088;644387;4194573
3000089;671916;4176388
3000090;679840;4167014
3000091;676513;4163996
3000092;678553;4163793
3000093;677517;4164967
3000094;664146;4207114
3000096;677062;4164896
3000097;699777;4172626
3000098;697465;4168236
3000099;692830;4185736
3000100;665422;4213829
3000102;663584;4205591
3000103;663728;4275725
3000104;656857;4215587
3000106;665277;4206103
3000108;661370;4209196
3000109;625282;4140616
3000110;679481;4187594
3000111;642289;4208542
3000112;645500;4232350
3000113;661964;4204579
3000114;648932;4267324
3000115;630946;4206403
3000116;646444;4221872
3000117;643539;4223461
3000118;672446;4209975
3000119;686810;4165075
3000120;663463;4200917
3000122;665962;4201358
3000123;669390;4204715
3000125;614793;4170075
3000126;656825;4213708
3000127;670502;4161853
3000129;657202;4204212
3000130;653359;4159512
3000131;649973;4158970
3000132;622433;4138610
3000133;694519;4189705
3000134;620997;4150998
3000135;621084;4155288
3000136;657883;4202308
3000137;664319;4204917
3000139;569562;4205622
3000140;634692;4239692
3000141;679111;4202947
3000142;664482;4206172
3000143;625545;4141261
3000144;665283;4206948
3000145;676121;4168141
3000146;640036;4190842
3000151;666172;4204153
3000152;613553;4171657
3000154;699228;4180427
3000156;666827;4206949
3000157;645898;4259855
3000158;659749;4274427
3000159;614013;4232242
3000160;665072;4204836
3000162;662836;4207565
3000163;652701;4177425
3000165;664716;4210148
3000166;664084;4205403
3000167;638127;4233405
3000168;684497;4164022
3000169;666522;4192773
3000170;677981;4163464
3000171;677999;4164217
3000172;662755;4167976
3000174;664205;4206431
3000178;663640;4206400
3000179;664371;4206565
3000183;663689;4206480
3000185;646332;4259787
3000186;663563;4204179
3000188;664270;4205953
3000189;657767;4198888
3000190;664765;4204310
3000191;666390;4206710
3000193;690336;4186371
3000194;669040;4279417
3000197;701039;4170002
3000198;669900;4237767
3000199;701567;4169263
3000201;659865;4210665
3000203;648472;4243609
3000204;675441;4185166
3000207;677733;4163508
3000209;626038;4184659
3000210;657343;4250205
3000213;648539;4221314
3000214;679180;4178622
3000218;644623;4254673
3000219;680665;4195554
3000220;664394;4207844
3000221;641053;4175055
3000223;660913;4203662
3000224;687639;4183281
3000225;657509;4210172
3000226;652269;4158695
3000230;636893;4156769
3000231;597389;4213434
3000232;665690;4207480
3000234;664054;4206542
3000236;672900;4165096
3000237;691253;4166878
3000238;613791;4170367
3000239;583114;4229618
3000240;620862;4146967
3000241;667411;4202643
3000242;660501;4209357
3000243;702764;4167467
3000245;650785;4206765
3000247;637839;4234516
3000249;661539;4199992
3000251;657824;4160404
3000252;665290;4230608
3000253;692211;4183268
3000256;653472;4159017
3000258;608932;4163581
3000260;677585;4163647
3000261;663986;4206462
3000264;668203;4205492
3000267;662731;4202888
3000270;677627;4163370
3000272;663953;4205789
3000273;661403;4197292
3000274;663389;4196172
3000275;700028;4171394
3000276;700985;4169799
3000277;698986;4176874
3000278;678310;4174396
3000279;685129;4170680
3000281;664842;4204530
3000282;599818;4217818
3000283;669363;4208171
3000284;603925;4200990
3000286;640314;4230092
3000288;665319;4181552
3000289;629104;4142977
3000293;632339;4181542
3000295;691918;4168415
3000296;693877;4187578
3000297;693968;4164221
3000302;641925;4233202
3000303;688880;4190471
3000306;668330;4204023
3000307;681562;4164507
3000308;693511;4185853
3000309;694569;4187492
3000312;701770;4168560
3000313;671450;4219589
3000315;656962;4163215
3000316;697529;4168112
3000317;697675;4168291
3000321;689389;4178932
3000323;689500;4179700
3000324;689593;4179616
3000327;691169;4181248
3000329;693484;4185963
3000332;694589;4189272
3000333;638202;4188925
3000334;663458;4207086
3000336;662605;4206919
3000337;615529;4171371
3000339;618210;4161831
3000340;665205;4206439
3000341;660290;4202016
3000350;678105;4164720
3000351;699632;4173469
3000352;699646;4167105
3000353;701456;4169189
3000354;700219;4171995
3000355;699169;4177705
3000356;701015;4170309
3000357;689782;4180018
3000358;660632;4212714
3000359;675551;4186419
3000367;663293;4206381
3000373;663660;4206764
3000376;663189;4207676
3000377;664271;4206765
3000382;664111;4205444
3000384;663497;4205990
3000387;677995;4163703
3000389;677785;4163773
3000393;677829;4163390
3000394;678517;4164054
3000397;669874;4173628
3000400;654701;4283631
3000402;677684;4164167
3000403;677831;4164318
3000405;677735;4163395
3000406;664522;4274816
3000408;701164;4169689
3000410;701492;4169205
3000413;663415;4206855
3000416;700446;4171098
3000420;699371;4174654
3000428;698954;4176390
3000429;689416;4179291
3000440;691196;4181017
3000443;693392;4185751
3000450;694544;4187492
3000454;695425;4188155
3000456;695701;4188286
3000460;694553;4189866
3000464;598829;4240562
3000467;626884;4141280
3000470;624500;4140500
3000474;689179;4178649
3000477;652288;4158473
3000478;652479;4158139
3000481;653591;4158751
3000482;653602;4158976
3000483;653583;4159164
3000492;663204;4206725
3000493;702501;4167681
3000499;687291;4186794
3000506;605897;4222516
3000510;614114;4148252
3000511;688236;4162243
3000512;623798;4237140
3000513;694146;4189638
3000515;582907;4198633
3000517;589726;4236319
3000523;670762;4180361
3000524;608239;4148748
3000527;656689;4195092
3000528;695657;4188286
3000531;634628;4202203
3000532;666404;4208442
3000534;668928;4174930
3000536;591954;4229734
3000543;664669;4205611
3000545;665040;4205529
3000546;665672;4205228
3000548;678550;4164169
3000551;677692;4163296
3000554;678745;4164214
3000559;659449;4206397
3000560;676424;4176688
3000563;680341;4177793
3000568;614960;4170402
3000569;613936;4175653
3000575;657939;4211872
3000576;675837;4169272
3000577;659579;4217529
3000579;615390;4171185
3000580;662474;4189217
3000581;653283;4220742
3000582;666952;4206917
3000585;647738;4163487
3000586;614161;4169113
3000587;646889;4171292
3000589;690762;4181795
3000591;642599;4200272
3000592;644614;4211545
3000593;680526;4172766
3000595;680850;4159406
3000601;652240;4210310
3000603;654869;4206894
3000604;670010;4199895
3000606;679020;4179900
3000609;632119;4181552
3000614;645289;4223492
3000616;688199;4176848
3000617;631464;4180097
3000620;659983;4199944
3000621;693044;4184937
3000623;613439;4170892
3000625;663039;4210292
3000628;663822;4204161
3000630;663428;4205540
3000631;663823;4205738
3000633;664290;4204537
3000634;663183;4204739
3000635;677912;4163813
3000636;677415;4164508
3000637;676764;4165465
3000640;677140;4167825
3000641;655234;4219063
3000642;654840;4217061
3000643;659088;4202401
3000645;692546;4188150
3000646;623863;4140317
3000647;646030;4260427
3000648;678514;4171342
3000649;678141;4163038
3000650;677459;4166122
3000651;677490;4165792
3000652;677587;4166627
3000654;680469;4165907
3000656;664584;4210158
3000663;684370;4180042
3000665;681775;4187305
3000666;656836;4213396
3000668;656691;4213603
3000669;664094;4206404
3000670;665119;4206055
3000674;677589;4163861
3000675;656633;4203755
3000678;599928;4218124
3000679;677043;4165165
3000681;665820;4206565
3000684;599776;4217719
3000685;664513;4207325
3000686;624509;4140293
3000688;653798;4209195
3000689;661387;4199739
3000692;693538;4186459
3000693;599445;4218503
3000696;638422;4233161
3000697;648922;4162717
3000699;596193;4211922
3000700;637891;4236884
3000702;662695;4275207
3000703;660964;4215672
3000704;667148;4208210
3000705;680417;4178608
3000706;685880;4178649
3000707;664319;4209849
3000708;670070;4205055
3000710;660316;4207119
3000711;664372;4201179
3000712;650086;4217654
3000714;674413;4165092
3000716;676209;4167631
3000717;659539;4204392
3000718;679180;4162912
3000719;670939;4214617
3000723;676347;4167729
3000725;663735;4206519
3000727;677814;4163217
3000730;666244;4205254
3000733;648169;4219917
3000734;676903;4240598
3000739;633286;4194646
3000740;635700;4193350
3000745;592936;4209436
3000759;674552;4171989
3000770;612395;4226766
3000779;646499;4262939
3000780;606976;4217006
3000790;597583;4176600
3000791;614843;4192759
3000800;632739;4183592
3000822;667066;4174378
3000832;693252;4164932
3000840;675750;4213250
3000844;619680;4170881
3000899;645635;4259601
3000906;623362;4198685
3000912;673875;4189071
3000917;688937;4183564
3000923;695455;4190104
3000925;691298;4185988
3000926;698677;4183348
3000927;698986;4180135
3000930;657700;4211792
3000931;652712;4158438
3000933;689766;4180733
3000936;613027;4235560
3000937;638231;4191217
3000938;656372;4213442
3000940;689776;4186561
3000949;690250;4185781
3000957;656661;4213190
3000971;664379;4201232
3000976;659693;4232681
3000977;664584;4248443
3000980;660738;4217902
3000985;611498;4167001
3000988;675883;4188092
3000989;683111;4168926
3000994;599188;4217533
3000999;653955;4217294
3001005;677858;4179989
3001016;641533;4187325
3001017;659405;4180057
3001018;662411;4211759
3001023;681096;4166299
3001026;640491;4191224
3001035;679105;4163415
3001036;614747;4170553
3001037;614357;4171443
3001038;657739;4213234
3001039;655219;4216801
3001040;653041;4216349
3001041;663931;4207860
3001044;665523;4207903
3001046;662711;4212154
3001047;657506;4199906
3001048;662537;4210996
3001050;638879;4233005
3001063;627040;4141002
3001064;624909;4141109
3001072;684444;4187472
3001074;672196;4209225
3001077;678139;4165267
3001081;696543;4168716
3001092;647938;4197580
3001094;659026;4201896
3001095;658308;4202858
3001099;599364;4218023
3001103;613044;4231559
3001104;652496;4210038
3001109;644680;4170229
3001113;664067;4223917
3001119;685420;4166971
3001120;635563;4211828
3001122;653958;4209861
3001125;616339;4171762
3001131;656023;4217203
3001138;664871;4205977
3001145;687052;4184606
3001147;677677;4164662
3001148;656093;4214646
3001149;664750;4275649
3001150;625568;4142891
3001153;636096;4212644
3001155;663940;4204800
3001156;646784;4263148
3001157;667887;4276171
3001159;646372;4260180
3001161;661873;4200304
3001162;662646;4176537
3001164;648548;4162861
3001167;604582;4216321
3001168;666576;4208735
3001171;667550;4210287
3001172;670429;4227245
3001176;665573;4204905
3001179;617881;4212650
3001184;647097;4166075
3001185;644048;4175735
3001196;683339;4179007
3001200;614688;4171478
3001216;654603;4202857
3001230;607645;4160582
3001236;683291;4160279
3001237;661108;4209502
3001257;663560;4206061
3001265;675227;4162109
3001267;673515;4166180
3001270;655547;4160728
3001272;655950;4203211
3001274;664225;4205926
3001275;662638;4207661
3001278;658888;4211713
3001279;702923;4167409
3001280;667753;4213443
3001281;671999;4211046
3001284;614685;4165930
3001285;642041;4229869
3001293;650534;4219978
3001295;668648;4194276
3001300;614892;4170924
3001301;683080;4178345
3001304;664778;4211044
3001318;690328;4185591
3001320;614450;4169785
3001327;686785;4165918
3001329;664544;4203142
3001330;659404;4204669
3001332;667872;4176912
3001338;668747;4211484
3001340;656348;4205562
3001344;621582;4174226
3001345;674440;4185890
3001346;693400;4189168
3001348;691137;4187103
3001349;647305;4259063
3001350;663413;4209732
3001351;673389;4212957
3001352;688365;4187956
3001353;680000;4163548
3001358;638254;4190275
3001365;664548;4185747
3001366;663972;4206290
3001367;654546;4209015
3001377;675419;4194924
3001378;672215;4209353
3001380;659674;4209254
3001381;664339;4205275
3001383;638083;4189539
3001408;615166;4170843
3001410;617229;4146723
3001447;653620;4158923
3001448;653223;4159275
3001457;663244;4206466
3001464;661479;4158774
3001470;665360;4205152
3001518;623650;4175186
3001527;661399;4200422
3001535;656362;4204396
3001542;643605;4187782
3001561;654118;4210604
3001572;672157;4219309
3001586;629294;4178012
3001592;665197;4205070
3001648;640278;4191106
3001674;664050;4205729
3001678;690286;4181118
3001684;631988;4180911
3001685;664167;4205171
3001707;654344;4210629
3001710;677240;4164049
3001715;660836;4209973
3001719;640207;4229957
3001724;695337;4188560
3001726;653789;4159114
3001727;638713;4190484
3001739;675900;4166810
3001740;666892;4206335
3001759;663699;4203282
3001785;665259;4206515
3001792;702882;4167511
3001793;659832;4170606
3001796;639259;4232402
3001797;605398;4158205
3001801;671266;4222368
3001809;669288;4203812
3001870;671227;4171331
3001880;675932;4162279
3001897;662592;4200659
3001900;657718;4204457
3001914;666282;4208207
3001920;661623;4200853
3001936;629557;4177914
3001937;614717;4171861
3001953;608961;4158554
3001962;669350;4204232
3001964;649532;4198102
3001993;663704;4207799
3100001;647934;4722937
3100002;616590;4673625
3100003;611921;4740635
3100004;611929;4686745
3100005;610378;4741497
3100006;584381;4756080
3100009;599822;4663700
3100010;606294;4788090
3100011;626696;4785816
3100012;615770;4657515
3100013;605699;4731853
3100014;578274;4720125
3100015;587532;4730119
3100017;600265;4663223
3100018;603311;4773979
3100019;595434;4756711
3100021;605770;4758943
3100022;628868;4715016
3100023;569045;4735964
3100024;576576;4727044
3100025;563364;4720896
3100027;621402;4739290
3100028;608553;4708951
3100029;619591;4742195
3100030;620273;4758241
3100031;616817;4722644
3100032;590413;4725769
3100033;570635;4714717
3100034;633758;4716911
3100036;612199;4756841
3100037;651017;4718058
3100038;586268;4772233
3100039;625001;4727930
3100042;607658;4740076
3100043;609443;4740949
3100044;567783;4749374
3100045;609807;4688049
3100046;607554;4777822
3100047;627301;4722889
3100048;557114;4709628
3100049;611106;4741232
3100051;600531;4749706
3100052;610289;4681715
3100053;612586;4734984
3100054;624273;4643766
3100055;611628;4717951
3100056;615423;4713506
3100057;606858;4699351
3100059;609068;4724976
3100060;584900;4767676
3100061;610838;4704106
3100062;611431;4697955
3100063;605258;4685274
3100064;595749;4754531
3100066;609437;4703716
3100067;609128;4676565
3100068;609770;4663636
3100069;611297;4674504
3100070;608035;4658363
3100071;612437;4659671
3100073;606444;4796140
3100074;603704;4793318
3100075;605469;4741621
3100076;614405;4742144
3100077;609142;4650141
3100078;617197;4650181
3100079;598437;4658533
3100080;611370;4720573
3100081;619569;4778281
3100082;620493;4791823
3100083;617149;4748718
3100084;622174;4752675
3100085;624007;4756594
3100086;624855;4755591
3100087;629124;4759710
3100088;635969;4764080
3100089;608145;4743468
3100090;610599;4742511
3100091;606649;4790240
3100094;611185;4741241
3100095;607945;4739956
3100096;608808;4740319
3100097;597546;4750152
3100098;603079;4746296
3100099;595649;4752512
3100100;589773;4762775
3100101;591126;4761381
3100102;563369;4746331
3100103;587151;4725667
3100104;619438;4731310
3100105;579393;4724676
3100106;573293;4716691
3100107;575593;4703316
3100108;566143;4712966
3100110;638329;4721064
3100111;646488;4706161
3100112;666113;4717275
3100113;608693;4737691
3100114;615861;4656878
3100118;610759;4741433
3100119;611467;4739053
3100120;593913;4724784
3100123;584173;4751870
3100125;611271;4654286
3100128;641800;4755073
3100130;656953;4753607
3100132;605137;4739319
3100133;670201;4745796
3100134;584865;4703613
3100135;663738;4731505
3100138;613066;4752738
3100139;610994;4763241
3100140;612844;4767591
3100141;613679;4771315
3100142;656900;4740576
3100143;613850;4776745
3100144;587915;4770561
3100146;608285;4784620
3100147;579874;4752415
3100149;599117;4688221
3100150;574910;4697561
3100151;641156;4715544
3100152;566513;4699166
3100154;551487;4707190
3100155;621225;4648938
3100156;589160;4772444
3100157;599000;4693238
3100158;586868;4692746
3100160;628896;4648623
3100162;624898;4654246
3100163;594395;4655974
3100164;598104;4684588
3100165;634266;4738210
3100167;605717;4745485
3100168;601349;4716322
3100169;641432;4720252
3100171;583347;4764892
3100172;592410;4746693
3100173;587558;4687281
3100174;611823;4765010
3100175;614824;4743946
